RETAILER_CODE,RANG,GAME_CODE_RECOMMANDE,SCORE_POPULARITE_GLOBALE
43800001,4,2,92591841905
43800001,5,10,51487674237
44000130,1,6,110542381444
44000130,2,3,100411402817
44000130,3,7,98593894396
44000130,4,2,92591841905
44000130,5,4,85231071483
44200010,1,6,110541229520
44200010,2,3,100483782483
44200010,3,5,95017716264
44200010,4,2,92590892990
44200010,5,10,51487674237
50100001,1,6,110542381444
50100001,2,3,100484510032
50100001,3,7,98673824793
50100001,4,5,95018832108
50100001,5,2,92591841905
50100210,1,3,100109149132
50100210,2,7,98371763007
50100210,3,2,92449820389
50100210,4,4,85168848799
50100210,5,10,50997986029
50100401,1,6,110532988317
50100401,2,3,100474684551
50100401,3,5,95008967854
50100401,4,4,85286580612
50100401,5,10,51487674237
50100610,1,3,100484286562
50100610,2,5,95018554360
50100610,3,2,92591603234
50100610,4,1,59492376272
50100610,5,10,51487674237
50100710,1,6,110542381444
50100710,2,3,100484510032
50100710,3,7,98673824793
50100710,4,5,95018832108
50100710,5,2,92591841905
50101301,1,6,110542314590
50101301,2,3,100484488815
50101301,3,2,92591734002
50101301,4,4,85292661692
50101301,5,10,51487674237
50101410,1,3,100438173949
50101410,2,5,94850564906
50101410,3,2,92591841905
50101410,4,4,85292762690
50101410,5,1,59355158998
50101601,1,6,110542381444
50101601,2,3,100484510032
50101601,3,7,98673824793
50101601,4,5,95018832108
50101601,5,2,92591841905
50102301,1,6,110542381444
50102301,2,3,100484510032
50102301,3,7,98673824793
50102301,4,5,95018832108
50102301,5,2,92591839074
50102801,1,6,110542381444
50102801,2,3,100484510032
50102801,3,7,98673824793
50102801,4,5,95018832108
50102801,5,2,92591841905
50104101,1,6,110542381444
50104101,2,7,98672965028
50104101,3,2,92591164736
50104101,4,4,85292566034
50104101,5,10,51486814780
50104601,1,6,110536018885
50104601,2,3,100476725536
50104601,3,5,95011937726
50104601,4,4,85288095072
50104601,5,10,51487674237
50104860,1,6,110542381444
50104860,2,3,100484510032
50104860,3,7,98673824793
50104860,4,5,95018832108
50104860,5,2,92591841905
50105301,1,6,110542377859
50105301,2,3,100484510032
50105301,3,7,98673824793
50105301,4,2,92591838181
50105301,5,4,85292758493
50105801,1,6,110542381444
50105801,2,3,100484510032
50105801,3,7,98673824793
50105801,4,5,95018832108
50105801,5,2,92591841905
50106160,1,7,98673711926
50106160,2,2,92591841905
50106160,3,4,85292655897
50106160,4,1,59492588942
50106160,5,10,51487573891
50106360,1,3,100484491856
50106360,2,7,98673802295
50106360,3,2,92591815867
50106360,4,4,85292728570
50106360,5,10,51487674237
50106601,1,6,110540461347
50106601,2,7,98670137019
50106601,3,5,95013418540
50106601,4,4,85292762690
50106601,5,10,51487674237
50106801,1,6,110542381444
50106801,2,3,100484510032
50106801,3,7,98673824793
50106801,4,5,95018832108
50106801,5,2,92591841905
50107101,1,6,110476300251
50107101,2,3,100484510032
50107101,3,7,98500592917
50107101,4,2,92511867798
50107101,5,1,59374881118
50107201,1,6,110542381444
50107201,2,3,100484510032
50107201,3,7,98673824793
50107201,4,5,95018832108
50107201,5,2,92591841905
50108401,1,6,110542381444
50108401,2,3,100484510032
50108401,3,7,98673824793
50108401,4,5,95018832108
50108401,5,2,92591841905
50108501,1,7,98673748132
50108501,2,5,95018724638
50108501,3,2,92591783615
50108501,4,1,59492690176
50108501,5,9,49803625385
50109601,1,6,110542381444
50109601,2,3,100484510032
50109601,3,7,98673824793
50109601,4,5,95018832108
50109601,5,2,92591841905
50110001,1,6,110542381444
50110001,2,3,100483674438
50110001,3,7,98673824793
50110001,4,5,95018832108
50110001,5,4,85292762690
50110101,1,6,110542336344
50110101,2,7,98673691991
50110101,3,4,85292706040
50110101,4,1,59492690176
50110101,5,9,49803604549
50110400,1,6,110542311470
50110400,2,3,100484478840
50110400,3,7,98673782542
50110400,4,2,92591787134
50110400,5,4,85292762690
50110901,1,6,110519171125
50110901,2,3,100462624521
50110901,3,4,85272661078
50110901,4,1,59469431514
50110901,5,10,51487674237
50111101,1,6,110542379909
50111101,2,7,98673823251
50111101,3,2,92591840568
50111101,4,1,59492688600
50111101,5,10,51487674237
50111501,1,6,110480592178
50111501,2,7,98603427100
50111501,3,4,85218399609
50111501,4,10,51437625420
50111501,5,9,49803711446
50111801,1,3,100484510032
50111801,2,2,92591818467
50111801,3,4,85292723029
50111801,4,10,51487639999
50111801,5,9,49803671216
50112601,1,3,100484410804
50112601,2,7,98673824793
50112601,3,2,92591671003
50112601,4,4,85292704956
50112601,5,1,59492646849
50112701,1,3,100484295206
50112701,2,7,98673666992
50112701,3,5,95018777996
50112701,4,4,85292635003
50112701,5,10,51487566139
50112801,1,6,110523196610
50112801,2,3,100466804603
50112801,3,5,94997568280
50112801,4,1,59492690176
50112801,5,10,51469645379
50112901,1,7,98673771533
50112901,2,5,95018772998
50112901,3,4,85292723479
50112901,4,1,59492690176
50112901,5,10,51487620254
50113001,1,6,110541895459
50113001,2,3,100484138115
50113001,3,7,98673824793
50113001,4,4,85292762690
50113001,5,1,59492176144
50113460,1,3,100484505192
50113460,2,7,98673820811
50113460,3,5,95018832108
50113460,4,2,92591841905
50113460,5,1,59492690176
50113701,1,6,110517168275
50113701,2,7,98673824793
50113701,3,5,94996832132
50113701,4,2,92591841905
50113701,5,4,85261740589
50113801,1,6,110542378962
50113801,2,3,100484507416
50113801,3,7,98673824793
50113801,4,5,95018830310
50113801,5,1,59492690176
50113901,1,3,100484510032
50113901,2,7,98673798222
50113901,3,5,95018802376
50113901,4,2,92591780360
50113901,5,4,85292762690
50114101,1,6,110542381444
50114101,2,7,98673824793
50114101,3,5,95018807708
50114101,4,4,85292762690
50114101,5,1,59492664332
50114301,1,6,110542357292
50114301,2,3,100484503338
50114301,3,7,98673815199
50114301,4,10,51487646965
50114301,5,9,49803694772
50114501,1,6,110542381444
50114501,2,3,100469478404
50114501,3,5,95018832108
50114501,4,2,92591841905
50114501,5,1,59474761111
50114801,1,6,110542381444
50114801,2,3,100484510032
50114801,3,7,98673824793
50114801,4,5,95018832108
50114801,5,2,92591841905
50115001,1,3,100484510032
50115001,2,7,98483141915
50115001,3,5,94904886650
50115001,4,2,92473497530
50115001,5,1,59492690176
50115501,1,6,110542283374
50115501,2,5,95018730298
50115501,3,2,92591784776
50115501,4,4,85292696897
50115501,5,1,59492690176
50115601,1,6,110542381444
50115601,2,3,100390161412
50115601,3,5,94789985233
50115601,4,4,85032168449
50115601,5,10,51292614778
50115901,1,6,110542381444
50115901,2,3,100484510032
50115901,3,7,98673824793
50115901,4,5,95018832108
50115901,5,2,92591841905
50117001,1,3,100190497299
50117001,2,5,95018832108
50117001,3,4,84983192629
50117001,4,1,59099242901
50117001,5,10,51487674237
50117401,1,6,110542312162
50117401,2,5,95018812590
50117401,3,2,92591798364
50117401,4,4,85292699267
50117401,5,1,59492634218
50117501,1,6,110542381444
50117501,2,3,100484510032
50117501,3,7,98673824793
50117501,4,5,95018832108
50117501,5,2,92553326119
50117601,1,6,110542381444
50117601,2,3,100484510032
50117601,3,7,98673824793
50117601,4,5,95018832108
50117601,5,4,85292755116
50118101,1,6,110542360717
50118101,2,3,100484499090
50118101,3,7,98673824793
50118101,4,4,85292762690
50118101,5,10,51487653542
50118260,1,6,110520911056
50118260,2,3,100484510032
50118260,3,7,98673824793
50118260,4,5,94993083376
50118260,5,4,85282293883
50118901,1,6,110542381444
50118901,2,3,100484510032
50118901,3,7,98673824793
50118901,4,5,95018832108
50118901,5,2,92591841905
50119101,1,6,110542381444
50119101,2,3,100484510032
50119101,3,2,92591558815
50119101,4,1,59492690176
50119101,5,10,51487463740
50120601,1,6,110542374556
50120601,2,3,100484500958
50120601,3,7,98673824793
50120601,4,5,95018823599
50120601,5,9,49803704583
50120810,1,6,110542381444
50120810,2,3,100484510032
50120810,3,7,98673824793
50120810,4,5,95018832108
50120810,5,2,92591841905
50120901,1,3,100465518572
50120901,2,5,95018832108
50120901,3,4,85287681273
50120901,4,1,59470159066
50120901,5,10,51466749389
50121101,1,6,110542359629
50121101,2,7,98673824793
50121101,3,5,95018782068
50121101,4,2,92591841905
50121101,5,4,85292762690
50121201,1,3,100484510032
50121201,2,7,98673824793
50121201,3,5,95018832108
50121201,4,4,85287526404
50121201,5,1,59481484491
50121350,1,6,110511380686
50121350,2,3,100464934396
50121350,3,7,98673824793
50121350,4,1,59436404599
50121350,5,10,51487674237
50121701,1,6,110542381444
50121701,2,3,100383712682
50121701,3,7,98673824793
50121701,4,2,92591841905
50121701,5,4,85292762690
50122901,1,6,110542381444
50122901,2,3,100484510032
50122901,3,7,98673824793
50122901,4,5,95018832108
50122901,5,2,92591841905
50123001,1,6,110542381444
50123001,2,3,100484510032
50123001,3,7,98673824793
50123001,4,5,95018832108
50123001,5,2,92591841905
50123501,1,6,110486386586
50123501,2,3,100441046772
50123501,3,5,94954944598
50123501,4,2,92546995569
50123501,5,10,51487674237
50124001,1,3,100484497780
50124001,2,7,98673824793
50124001,3,2,92591841905
50124001,4,4,85292744886
50124001,5,1,59492671913
50124101,1,6,110542381444
50124101,2,3,100482999266
50124101,3,7,98673824793
50124101,4,2,92591841905
50124101,5,4,85292762690
50124301,1,3,100484504891
50124301,2,2,92591838136
50124301,3,4,85292758443
50124301,4,1,59492690176
50124301,5,9,49803705748
50124820,1,7,98673789801
50124820,2,5,95018767738
50124820,3,2,92591810020
50124820,4,1,59492659294
50124820,5,10,51487643217
50125001,1,6,110542381444
50125001,2,3,100484510032
50125001,3,7,98673824793
50125001,4,5,95018832108
50125001,5,4,85292762507
50125101,1,6,110467707877
50125101,2,3,100484510032
50125101,3,7,98673824793
50125101,4,5,95018832108
50125101,5,1,59492690176
50125201,1,6,110542381444
50125201,2,3,100484510032
50125201,3,7,98673824793
50125201,4,5,95018832108
50125201,5,2,92591841905
50125301,1,6,110542366388
50125301,2,3,100484489898
50125301,3,7,98673824793
50125301,4,5,95018821980
50125301,5,9,49803696351
50125401,1,6,110542381444
50125401,2,3,100484510032
50125401,3,7,98673824793
50125401,4,5,95018832108
50125401,5,2,92591841905
50126100,1,7,98673824793
50126100,2,5,95018712049
50126100,3,4,85292655590
50126100,4,1,59492566616
50126100,5,9,49803621746
50126601,1,6,110510108799
50126601,2,3,100358712306
50126601,3,7,98673824793
50126601,4,5,94906783000
50126601,5,1,59429200129
50126720,1,6,110542381444
50126720,2,3,100484510032
50126720,3,7,98673824793
50126720,4,5,95018832108
50126720,5,2,92591841905
50126900,1,6,110521753104
50126900,2,7,98651569828
50126900,3,5,95018832108
50126900,4,2,92591841905
50126900,5,4,85292762690
50127100,1,6,110497298862
50127100,2,7,98620717044
50127100,3,5,95018832108
50127100,4,2,92591841905
50127100,5,4,85292762690
50127201,1,6,110542381444
50127201,2,3,100484510032
50127201,3,7,98673824793
50127201,4,5,95018832108
50127201,5,2,92588660455
50127501,1,6,110542381444
50127501,2,3,100484510032
50127501,3,7,98673824793
50127501,4,5,95018832108
50127501,5,2,92591841905
50127601,1,6,110114914295
50127601,2,3,100484510032
50127601,3,2,92253533340
50127601,4,4,85292762690
50127601,5,10,51487674237
50127701,1,7,98673818283
50127701,2,4,85292759080
50127701,3,1,59492680868
50127701,4,10,51487674237
50127701,5,9,49803702443
50128201,1,6,110542381444
50128201,2,3,100484510032
50128201,3,5,94971078097
50128201,4,4,85292762690
50128201,5,1,59306932144
50128301,1,6,110512154888
50128301,2,3,100484510032
50128301,3,2,92591841905
50128301,4,4,85284879284
50128301,5,1,59492690176
50128401,1,6,110542381444
50128401,2,3,100484493193
50128401,3,4,85292762690
50128401,4,1,59492690176
50128401,5,10,51487656045
50128501,1,6,110512673806
50128501,2,5,95000162407
50128501,3,4,85238675671
50128501,4,1,59438024393
50128501,5,10,51457019344
50128990,1,6,110542381444
50128990,2,3,100254859107
50128990,3,5,94884109991
50128990,4,2,92218449794
50128990,5,4,85292762690
50129501,1,6,110542381444
50129501,2,3,100484510032
50129501,3,7,98673824793
50129501,4,5,95018832108
50129501,5,2,92591841905
50129600,1,6,110542381444
50129600,2,7,98672909747
50129600,3,5,95018832108
50129600,4,2,92591841905
50129600,5,4,85291536719
50129820,1,6,110526685386
50129820,2,3,100464834858
50129820,3,7,98653378205
50129820,4,4,85292762690
50129820,5,9,49785141945
50129901,1,6,110542381444
50129901,2,3,100484355794
50129901,3,7,98673580100
50129901,4,5,95018661081
50129901,5,1,59492449141
50130101,1,6,110542381444
50130101,2,7,98673824793
50130101,3,5,95005457049
50130101,4,2,92577433494
50130101,5,1,59480480528
50130201,1,6,110542381198
50130201,2,7,98673824444
50130201,3,5,95018831327
50130201,4,4,85292762468
50130201,5,1,59492690176
50131201,1,6,110527610861
50131201,2,7,98656786214
50131201,3,5,95000347510
50131201,4,4,85292762690
50131201,5,10,51477765800
50131301,1,3,100484508479
50131301,2,5,95018832108
50131301,3,2,92591840471
50131301,4,4,85292762690
50131301,5,1,59492688782
50131401,1,6,110542381444
50131401,2,3,100484510032
50131401,3,7,98673824793
50131401,4,5,95018832108
50131401,5,2,92591841905
50131701,1,6,110542381444
50131701,2,3,100484510032
50131701,3,7,98673824793
50131701,4,5,95018832108
50131701,5,4,85291258038
50131801,1,6,110542381444
50131801,2,3,100484510032
50131801,3,7,98673824793
50131801,4,5,95018832108
50131801,5,2,92591841448
50132301,1,6,110542381444
50132301,2,3,100484510032
50132301,3,7,98673824793
50132301,4,5,95018832108
50132301,5,2,92591841905
50132401,1,6,110542381444
50132401,2,3,100484510032
50132401,3,7,98673824793
50132401,4,5,95018832108
50132401,5,2,92582008360
50132501,1,6,110542326987
50132501,2,2,92591741322
50132501,3,4,85292762690
50132501,4,1,59492598062
50132501,5,10,51487674237
50132701,1,6,110542381036
50132701,2,3,100484510032
50132701,3,7,98673824793
50132701,4,5,95018832108
50132701,5,1,59492689468
50132801,1,6,110542381444
50132801,2,3,100484510032
50132801,3,7,98673824793
50132801,4,5,95018832108
50132801,5,2,92591841905
50132901,1,6,110542381444
50132901,2,3,100484510032
50132901,3,7,98673824793
50132901,4,5,95018832108
50132901,5,2,92591816100
50133101,1,6,110542175332
50133101,2,3,100484510032
50133101,3,2,92591582353
50133101,4,4,85292536826
50133101,5,10,51487674237
50133710,1,6,110542346618
50133710,2,3,100484488406
50133710,3,2,92591841905
50133710,4,4,85292744185
50133710,5,1,59492690176
50133901,1,6,110542381444
50133901,2,3,100484510032
50133901,3,7,98673824793
50133901,4,5,95018832108
50133901,5,2,92590021835
50134001,1,6,110542381444
50134001,2,3,100484510032
50134001,3,7,98673824793
50134001,4,5,95018832108
50134001,5,2,92591398141
50134301,1,6,110542381444
50134301,2,3,100186276365
50134301,3,2,92361309459
50134301,4,4,85292762690
50134301,5,10,51202349153
50134401,1,6,110542381444
50134401,2,3,100484510032
50134401,3,7,98673824793
50134401,4,5,95018832108
50134401,5,2,92591841905
50134501,1,6,110542381444
50134501,2,3,100484510032
50134501,3,7,98673824793
50134501,4,5,95018832108
50134501,5,4,85292762690
50134701,1,6,110542381444
50134701,2,3,100484510032
50134701,3,7,98673824793
50134701,4,5,95018832108
50134701,5,2,92591321897
50134801,1,6,110542381444
50134801,2,3,100484510032
50134801,3,7,98673824793
50134801,4,5,95018832108
50134801,5,2,92591841905
50134901,1,6,110542381444
50134901,2,3,100484510032
50134901,3,7,98673824793
50134901,4,5,95018832108
50134901,5,4,85291476217
50135201,1,6,110542381444
50135201,2,3,100484510032
50135201,3,7,98673824793
50135201,4,5,95018832108
50135201,5,4,85292520264
50135601,1,6,110542381444
50135601,2,3,100484510032
50135601,3,7,98673824793
50135601,4,5,95018832108
50135601,5,2,92591841905
50136110,1,6,110500621224
50136110,2,3,100475829271
50136110,3,4,85263165533
50136110,4,1,59443488614
50136110,5,10,51461023785
50136500,1,6,110542356937
50136500,2,3,100484510032
50136500,3,7,98673808523
50136500,4,4,85292762690
50136500,5,10,51487674237
50136930,1,6,110542381444
50136930,2,3,100484510032
50136930,3,7,98673824793
50136930,4,5,95018832108
50136930,5,2,92591841905
50137001,1,6,110504890927
50137001,2,3,100469795698
50137001,3,7,98655406035
50137001,4,5,94986149794
50137001,5,9,49755550964
50138201,1,6,110542381444
50138201,2,3,100484510032
50138201,3,7,98673824793
50138201,4,5,95018832108
50138201,5,2,92591841905
50138901,1,6,110542381444
50138901,2,3,100484510032
50138901,3,7,98673823872
50138901,4,5,95018832108
50138901,5,2,92591840781
50144301,1,3,100484374929
50144301,2,7,98673713582
50144301,3,4,85292762690
50144301,4,1,59492585516
50144301,5,10,51487674237
50145901,1,6,110542381444
50145901,2,3,100484510032
50145901,3,7,98673824793
50145901,4,5,95018832108
50145901,5,2,92591841905
50146401,1,6,110542375943
50146401,2,3,100484504167
50146401,3,7,98673824793
50146401,4,5,95018822755
50146401,5,4,85292762690
50146500,1,6,110541179300
50146500,2,3,100484230160
50146500,3,5,95018310339
50146500,4,4,85292762690
50146500,5,1,59492690176
50146900,1,3,100484389590
50146900,2,7,98673713967
50146900,3,2,92591804843
50146900,4,1,59492595825
50146900,5,10,51487615086
50152500,1,6,110542381444
50152500,2,3,100484510032
50152500,3,5,95018238582
50152500,4,2,92591293949
50152500,5,4,85292594667
50154301,1,3,100484197575
50154301,2,7,98673824793
50154301,3,5,95018832108
50154301,4,4,85292458914
50154301,5,1,59492690176
50158901,1,6,110542381444
50158901,2,3,100484510032
50158901,3,7,98673824793
50158901,4,5,94954736654
50158901,5,4,85149338138
50162301,1,6,110542381444
50162301,2,3,100484510032
50162301,3,7,98673824793
50162301,4,5,95018832108
50162301,5,2,92591841905
50165601,1,6,110542381444
50165601,2,3,100484510032
50165601,3,7,98673824793
50165601,4,5,95018832108
50165601,5,2,92591841905
50167801,1,6,110542381444
50167801,2,3,100418714446
50167801,3,7,98605051577
50167801,4,2,92591841905
50167801,5,4,85235272926
50168901,1,6,110542381444
50168901,2,3,100484510032
50168901,3,7,98673824793
50168901,4,5,95018832108
50168901,5,2,92591841905
50176501,1,6,110541088816
50176501,2,3,100482924729
50176501,3,7,98672888947
50176501,4,5,95017038873
50176501,5,4,85292762690
50177801,1,6,110540447893
50177801,2,3,100484510032
50177801,3,7,98673824793
50177801,4,5,95018832108
